score;completeness;rescuebot_action;rescuebot_location;a-random_action;a-random_location;world_nr;tick_nr
18;0.5;MoveSouth;(6, 16);;(3, 17);1;2216
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2217
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2218
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2219
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2220
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2221
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2222
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2223
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2224
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2225
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2226
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2227
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2228
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2229
18;0.5;MoveSouthWest;(5, 17);;(3, 17);1;2230
18;0.5;MoveWest;(5, 17);;(3, 17);1;2231
18;0.5;MoveWest;(5, 17);;(3, 17);1;2232
18;0.5;MoveWest;(5, 17);;(3, 17);1;2233
18;0.5;MoveWest;(5, 17);;(3, 17);1;2234
18;0.5;MoveWest;(5, 17);;(3, 17);1;2235
18;0.5;MoveWest;(5, 17);;(3, 17);1;2236
18;0.5;MoveWest;(5, 17);;(3, 17);1;2237
18;0.5;MoveWest;(5, 17);;(3, 17);1;2238
18;0.5;MoveWest;(5, 17);;(3, 17);1;2239
18;0.5;MoveWest;(5, 17);;(3, 17);1;2240
18;0.5;MoveWest;(5, 17);;(3, 17);1;2241
18;0.5;MoveWest;(5, 17);;(3, 17);1;2242
18;0.5;MoveWest;(5, 17);;(3, 17);1;2243
18;0.5;MoveWest;(4, 17);;(3, 17);1;2244
18;0.5;MoveWest;(4, 17);;(3, 17);1;2245
18;0.5;MoveWest;(4, 17);;(3, 17);1;2246
18;0.5;MoveWest;(4, 17);;(3, 17);1;2247
18;0.5;MoveWest;(4, 17);;(3, 17);1;2248
18;0.5;MoveWest;(4, 17);;(3, 17);1;2249
18;0.5;MoveWest;(4, 17);;(3, 17);1;2250
18;0.5;MoveWest;(4, 17);;(3, 17);1;2251
18;0.5;MoveWest;(4, 17);;(3, 17);1;2252
18;0.5;MoveWest;(4, 17);;(3, 17);1;2253
18;0.5;MoveWest;(4, 17);;(3, 17);1;2254
18;0.5;MoveWest;(4, 17);;(3, 17);1;2255
18;0.5;MoveWest;(4, 17);;(3, 17);1;2256
18;0.5;MoveWest;(4, 17);;(3, 17);1;2257
18;0.5;MoveWest;(3, 17);;(3, 17);1;2258
18;0.5;;(3, 17);;(3, 17);1;2259
18;0.5;;(3, 17);;(3, 17);1;2260
18;0.5;;(3, 17);;(3, 17);1;2261
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2262
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2263
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2264
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2265
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2266
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2267
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2268
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2269
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2270
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2271
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2272
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2273
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2274
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2275
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2276
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2277
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2278
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2279
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2280
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2281
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2282
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2283
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2284
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2285
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2286
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2287
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2288
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2289
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2290
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2291
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2292
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2293
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2294
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2295
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2296
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2297
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2298
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2299
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2300
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2301
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2302
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2303
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2304
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2305
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2306
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2307
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2308
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2309
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2310
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2311
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2312
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2313
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2314
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2315
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2316
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2317
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2318
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2319
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2320
18;0.5;MoveNorth;(3, 16);;(3, 17);1;2321
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2322
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2323
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2324
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2325
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2326
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2327
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2328
18;0.5;MoveNorthWest;(3, 16);MoveNorth;(3, 16);1;2329
18;0.5;MoveNorthWest;(2, 15);;(3, 16);1;2330
18;0.5;MoveNorth;(2, 15);;(3, 16);1;2331
18;0.5;MoveNorth;(2, 15);;(3, 16);1;2332
18;0.5;MoveNorth;(2, 15);MoveNorth;(3, 15);1;2333
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2334
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2335
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2336
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2337
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2338
18;0.5;MoveNorth;(2, 14);;(3, 15);1;2339
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2340
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2341
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2342
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2343
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2344
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2345
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2346
18;0.5;MoveSouthEast;(2, 14);;(3, 15);1;2347
18;0.5;MoveSouthEast;(3, 15);;(3, 15);1;2348
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2349
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2350
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2351
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2352
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2353
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2354
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2355
18;0.5;MoveNorthEast;(3, 15);;(3, 15);1;2356
18;0.5;MoveNorthEast;(4, 14);;(3, 15);1;2357
18;0.5;;(4, 14);;(3, 15);1;2358
18;0.5;;(4, 14);;(3, 15);1;2359
18;0.5;;(4, 14);;(3, 15);1;2360
18;0.5;;(4, 14);;(3, 15);1;2361
18;0.5;;(4, 14);;(3, 15);1;2362
18;0.5;;(4, 14);;(3, 15);1;2363
18;0.5;;(4, 14);;(3, 15);1;2364
18;0.5;;(4, 14);;(3, 15);1;2365
18;0.5;;(4, 14);;(3, 15);1;2366
18;0.5;;(4, 14);;(3, 15);1;2367
18;0.5;;(4, 14);;(3, 15);1;2368
18;0.5;;(4, 14);;(3, 15);1;2369
18;0.5;;(4, 14);;(3, 15);1;2370
18;0.5;;(4, 14);;(3, 15);1;2371
18;0.5;;(4, 14);;(3, 15);1;2372
18;0.5;;(4, 14);;(3, 15);1;2373
18;0.5;;(4, 14);;(3, 15);1;2374
18;0.5;;(4, 14);;(3, 15);1;2375
18;0.5;;(4, 14);;(3, 15);1;2376
18;0.5;;(4, 14);;(3, 15);1;2377
18;0.5;;(4, 14);;(3, 15);1;2378
18;0.5;;(4, 14);;(3, 15);1;2379
18;0.5;;(4, 14);;(3, 15);1;2380
18;0.5;;(4, 14);;(3, 15);1;2381
18;0.5;;(4, 14);;(3, 15);1;2382
18;0.5;;(4, 14);;(3, 15);1;2383
18;0.5;;(4, 14);;(3, 15);1;2384
18;0.5;;(4, 14);;(3, 15);1;2385
18;0.5;;(4, 14);;(3, 15);1;2386
18;0.5;;(4, 14);;(3, 15);1;2387
18;0.5;;(4, 14);;(3, 15);1;2388
18;0.5;;(4, 14);;(3, 15);1;2389
18;0.5;;(4, 14);;(3, 15);1;2390
18;0.5;;(4, 14);;(3, 15);1;2391
18;0.5;;(4, 14);;(3, 15);1;2392
18;0.5;;(4, 14);;(3, 15);1;2393
18;0.5;;(4, 14);;(3, 15);1;2394
18;0.5;;(4, 14);;(3, 15);1;2395
18;0.5;;(4, 14);;(3, 15);1;2396
18;0.5;;(4, 14);;(3, 15);1;2397
18;0.5;;(4, 14);;(3, 15);1;2398
18;0.5;;(4, 14);;(3, 15);1;2399
18;0.5;;(4, 14);;(3, 15);1;2400
18;0.5;;(4, 14);;(3, 15);1;2401
18;0.5;;(4, 14);;(3, 15);1;2402
18;0.5;;(4, 14);;(3, 15);1;2403
18;0.5;;(4, 14);;(3, 15);1;2404
18;0.5;;(4, 14);;(3, 15);1;2405
18;0.5;;(4, 14);;(3, 15);1;2406
18;0.5;;(4, 14);;(3, 15);1;2407
18;0.5;;(4, 14);;(3, 15);1;2408
18;0.5;;(4, 14);;(3, 15);1;2409
18;0.5;;(4, 14);;(3, 15);1;2410
18;0.5;;(4, 14);;(3, 15);1;2411
18;0.5;;(4, 14);;(3, 15);1;2412
18;0.5;;(4, 14);;(3, 15);1;2413
18;0.5;;(4, 14);;(3, 15);1;2414
18;0.5;;(4, 14);;(3, 15);1;2415
18;0.5;;(4, 14);;(3, 15);1;2416
18;0.5;;(4, 14);;(3, 15);1;2417
18;0.5;;(4, 14);;(3, 15);1;2418
18;0.5;;(4, 14);;(3, 15);1;2419
18;0.5;;(4, 14);;(3, 15);1;2420
18;0.5;;(4, 14);;(3, 15);1;2421
18;0.5;;(4, 14);;(3, 15);1;2422
18;0.5;;(4, 14);;(3, 15);1;2423
18;0.5;Idle;(4, 14);;(3, 15);1;2424
18;0.5;Idle;(4, 14);;(3, 15);1;2425
18;0.5;Idle;(4, 14);;(3, 15);1;2426
18;0.5;Idle;(4, 14);;(3, 15);1;2427
18;0.5;Idle;(4, 14);;(3, 15);1;2428
18;0.5;Idle;(4, 14);;(3, 15);1;2429
18;0.5;Idle;(4, 14);;(3, 15);1;2430
18;0.5;Idle;(4, 14);;(3, 15);1;2431
18;0.5;Idle;(4, 14);;(3, 15);1;2432
18;0.5;Idle;(4, 14);;(3, 15);1;2433
18;0.5;Idle;(4, 14);;(3, 15);1;2434
18;0.5;Idle;(4, 14);;(3, 15);1;2435
18;0.5;Idle;(4, 14);;(3, 15);1;2436
18;0.5;Idle;(4, 14);;(3, 15);1;2437
18;0.5;Idle;(4, 14);;(3, 15);1;2438
18;0.5;Idle;(4, 14);;(3, 15);1;2439
18;0.5;Idle;(4, 14);;(3, 15);1;2440
18;0.5;Idle;(4, 14);;(3, 15);1;2441
18;0.5;Idle;(4, 14);;(3, 15);1;2442
18;0.5;Idle;(4, 14);;(3, 15);1;2443
18;0.5;Idle;(4, 14);;(3, 15);1;2444
18;0.5;Idle;(4, 14);;(3, 15);1;2445
18;0.5;Idle;(4, 14);;(3, 15);1;2446
18;0.5;Idle;(4, 14);;(3, 15);1;2447
18;0.5;Idle;(4, 14);;(3, 15);1;2448
18;0.5;Idle;(4, 14);;(3, 15);1;2449
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2450
18;0.5;MoveSouth;(4, 14);CarryObjectTogether;(3, 15);1;2451
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2452
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2453
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2454
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2455
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2456
18;0.5;MoveSouth;(4, 14);;(3, 15);1;2457
18;0.5;MoveSouth;(4, 15);;(3, 15);1;2458
18;0.5;;(4, 15);;(3, 15);1;2459
18;0.5;;(4, 15);;(3, 15);1;2460
18;0.5;;(4, 15);;(3, 15);1;2461
18;0.5;;(4, 15);MoveSouth;(3, 16);1;2462
18;0.5;;(4, 15);;(3, 16);1;2463
18;0.5;;(4, 15);;(3, 16);1;2464
18;0.5;;(4, 15);MoveSouth;(3, 17);1;2465
18;0.5;;(4, 15);;(3, 17);1;2466
18;0.5;;(4, 15);;(3, 17);1;2467
18;0.5;;(4, 15);;(3, 17);1;2468
18;0.5;;(4, 15);MoveSouth;(3, 18);1;2469
18;0.5;;(4, 15);;(3, 18);1;2470
18;0.5;;(4, 15);;(3, 18);1;2471
18;0.5;;(4, 15);;(3, 18);1;2472
18;0.5;;(4, 15);MoveEast;(4, 18);1;2473
18;0.5;;(4, 15);;(4, 18);1;2474
18;0.5;;(4, 15);MoveEast;(5, 18);1;2475
18;0.5;;(4, 15);;(5, 18);1;2476
18;0.5;;(4, 15);MoveEast;(6, 18);1;2477
18;0.5;;(4, 15);;(6, 18);1;2478
18;0.5;;(4, 15);MoveEast;(7, 18);1;2479
18;0.5;;(4, 15);;(7, 18);1;2480
18;0.5;;(4, 15);MoveEast;(8, 18);1;2481
18;0.5;;(4, 15);;(8, 18);1;2482
18;0.5;;(4, 15);MoveNorth;(8, 17);1;2483
18;0.5;;(4, 15);;(8, 17);1;2484
18;0.5;;(4, 15);;(8, 17);1;2485
18;0.5;;(4, 15);;(8, 17);1;2486
18;0.5;;(4, 15);;(8, 17);1;2487
18;0.5;;(4, 15);MoveEast;(8, 17);1;2488
18;0.5;;(4, 15);MoveEast;(8, 17);1;2489
18;0.5;;(4, 15);MoveEast;(8, 17);1;2490
18;0.5;;(4, 15);MoveEast;(8, 17);1;2491
18;0.5;;(4, 15);MoveEast;(8, 17);1;2492
18;0.5;;(4, 15);MoveEast;(9, 17);1;2493
18;0.5;;(4, 15);MoveEast;(10, 17);1;2494
18;0.5;;(4, 15);;(10, 17);1;2495
18;0.5;;(4, 15);;(10, 17);1;2496
18;0.5;;(4, 15);;(10, 17);1;2497
18;0.5;;(4, 15);;(10, 17);1;2498
18;0.5;;(4, 15);MoveEast;(11, 17);1;2499
18;0.5;;(4, 15);;(11, 17);1;2500
18;0.5;;(4, 15);MoveEast;(12, 17);1;2501
18;0.5;;(4, 15);;(12, 17);1;2502
18;0.5;;(4, 15);MoveNorth;(12, 16);1;2503
18;0.5;;(4, 15);;(12, 16);1;2504
18;0.5;;(4, 15);MoveNorth;(12, 15);1;2505
18;0.5;;(4, 15);;(12, 15);1;2506
18;0.5;;(4, 15);MoveNorth;(12, 14);1;2507
18;0.5;;(4, 15);;(12, 14);1;2508
18;0.5;;(4, 15);MoveNorth;(12, 13);1;2509
18;0.5;;(4, 15);;(12, 13);1;2510
18;0.5;;(4, 15);MoveNorth;(12, 12);1;2511
18;0.5;;(4, 15);;(12, 12);1;2512
18;0.5;;(4, 15);;(12, 12);1;2513
18;0.5;;(4, 15);MoveEast;(13, 12);1;2514
18;0.5;;(4, 15);;(13, 12);1;2515
18;0.5;;(4, 15);;(13, 12);1;2516
18;0.5;;(4, 15);MoveEast;(14, 12);1;2517
18;0.5;;(4, 15);;(14, 12);1;2518
18;0.5;;(4, 15);MoveEast;(15, 12);1;2519
18;0.5;;(4, 15);MoveEast;(16, 12);1;2520
18;0.5;;(4, 15);;(16, 12);1;2521
18;0.5;;(4, 15);MoveEast;(17, 12);1;2522
18;0.5;;(4, 15);;(17, 12);1;2523
18;0.5;;(4, 15);MoveEast;(18, 12);1;2524
18;0.5;;(4, 15);;(18, 12);1;2525
18;0.5;;(4, 15);MoveEast;(18, 12);1;2526
18;0.5;;(4, 15);MoveEast;(18, 12);1;2527
18;0.5;;(4, 15);MoveEast;(18, 12);1;2528
18;0.5;;(4, 15);MoveEast;(18, 12);1;2529
18;0.5;;(4, 15);MoveEast;(18, 12);1;2530
18;0.5;;(4, 15);MoveEast;(19, 12);1;2531
18;0.5;;(4, 15);MoveEast;(20, 12);1;2532
18;0.5;;(4, 15);MoveEast;(21, 12);1;2533
18;0.5;;(4, 15);;(21, 12);1;2534
18;0.5;;(4, 15);MoveEast;(22, 12);1;2535
18;0.5;;(4, 15);;(22, 12);1;2536
18;0.5;;(4, 15);MoveEast;(23, 12);1;2537
18;0.5;;(4, 15);;(23, 12);1;2538
18;0.5;;(4, 15);;(23, 12);1;2539
18;0.5;;(4, 15);;(23, 12);1;2540
18;0.5;;(4, 15);;(23, 12);1;2541
18;0.5;;(4, 15);MoveNorth;(23, 11);1;2542
18;0.5;;(4, 15);MoveNorth;(23, 10);1;2543
18;0.5;;(4, 15);;(23, 10);1;2544
18;0.5;;(4, 15);;(23, 10);1;2545
18;0.5;;(4, 15);;(23, 10);1;2546
18;0.5;;(4, 15);;(23, 10);1;2547
18;0.5;;(4, 15);;(23, 10);1;2548
18;0.5;;(4, 15);;(23, 10);1;2549
18;0.5;;(4, 15);;(23, 10);1;2550
24;0.625;;(23, 10);DropObjectTogether;(23, 10);1;2551
24;0.625;MoveSouthWest;(23, 10);;(23, 10);1;2552
24;0.625;MoveSouthWest;(23, 10);;(23, 10);1;2553
24;0.625;MoveSouthWest;(23, 10);;(23, 10);1;2554
24;0.625;MoveSouthWest;(23, 10);;(23, 10);1;2555
24;0.625;MoveSouthWest;(23, 10);MoveWest;(22, 10);1;2556
24;0.625;MoveSouthWest;(23, 10);;(22, 10);1;2557
24;0.625;MoveSouthWest;(23, 10);;(22, 10);1;2558
24;0.625;MoveSouthWest;(23, 10);MoveWest;(21, 10);1;2559
24;0.625;MoveSouthWest;(22, 11);MoveSouth;(21, 11);1;2560
24;0.625;MoveSouthWest;(22, 11);;(21, 11);1;2561
24;0.625;MoveSouthWest;(22, 11);;(21, 11);1;2562
24;0.625;MoveSouthWest;(22, 11);MoveSouth;(21, 12);1;2563
24;0.625;MoveSouthWest;(22, 11);;(21, 12);1;2564
24;0.625;MoveSouthWest;(22, 11);;(21, 12);1;2565
24;0.625;MoveSouthWest;(22, 11);MoveSouth;(21, 13);1;2566
24;0.625;MoveSouthWest;(22, 11);;(21, 13);1;2567
24;0.625;MoveSouthWest;(22, 11);;(21, 13);1;2568
24;0.625;MoveSouthWest;(21, 12);MoveWest;(20, 13);1;2569
24;0.625;MoveSouthWest;(21, 12);;(20, 13);1;2570
24;0.625;MoveSouthWest;(21, 12);MoveSouth;(20, 14);1;2571
24;0.625;MoveSouthWest;(21, 12);;(20, 14);1;2572
24;0.625;MoveSouthWest;(21, 12);;(20, 14);1;2573
24;0.625;MoveSouthWest;(21, 12);;(20, 14);1;2574
24;0.625;MoveSouthWest;(21, 12);;(20, 14);1;2575
24;0.625;MoveSouthWest;(21, 12);;(20, 14);1;2576
24;0.625;MoveSouthWest;(21, 12);MoveWest;(19, 14);1;2577
24;0.625;MoveSouthWest;(20, 13);;(19, 14);1;2578
24;0.625;MoveSouthWest;(20, 13);MoveSouth;(19, 15);1;2579
24;0.625;MoveSouthWest;(20, 13);;(19, 15);1;2580
24;0.625;MoveSouthWest;(20, 13);;(19, 15);1;2581
24;0.625;MoveSouthWest;(20, 13);MoveSouth;(19, 16);1;2582
24;0.625;MoveSouthWest;(20, 13);;(19, 16);1;2583
24;0.625;MoveSouthWest;(20, 13);MoveSouth;(19, 17);1;2584
24;0.625;MoveSouthWest;(20, 13);;(19, 17);1;2585
24;0.625;MoveSouthWest;(20, 13);;(19, 17);1;2586
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2587
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2588
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2589
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2590
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2591
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2592
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2593
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2594
24;0.625;MoveSouthWest;(19, 14);;(19, 17);1;2595
24;0.625;MoveSouthWest;(18, 15);;(19, 17);1;2596
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2597
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2598
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2599
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2600
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2601
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2602
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2603
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2604
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2605
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2606
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2607
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2608
24;0.625;MoveSouth;(18, 15);;(19, 17);1;2609
24;0.625;MoveSouth;(18, 16);;(19, 17);1;2610
24;0.625;MoveSouthWest;(18, 16);;(19, 17);1;2611
24;0.625;MoveSouthWest;(18, 16);;(19, 17);1;2612
24;0.625;MoveSouthWest;(18, 16);;(19, 17);1;2613
24;0.625;MoveSouthWest;(18, 16);;(19, 17);1;2614
24;0.625;MoveSouthWest;(18, 16);;(19, 17);1;2615
24;0.625;MoveSouthWest;(18, 16);MoveSouth;(19, 17);1;2616
24;0.625;MoveSouthWest;(18, 16);MoveSouth;(19, 17);1;2617
24;0.625;MoveSouthWest;(18, 16);MoveSouth;(19, 17);1;2618
24;0.625;MoveSouthWest;(18, 16);MoveSouth;(19, 17);1;2619
24;0.625;MoveSouthWest;(18, 16);MoveSouth;(19, 17);1;2620
24;0.625;MoveSouthWest;(18, 16);MoveSouth;(19, 18);1;2621
24;0.625;MoveSouthWest;(18, 16);MoveWest;(18, 18);1;2622
24;0.625;MoveSouthWest;(18, 16);MoveWest;(17, 18);1;2623
24;0.625;MoveSouthWest;(17, 17);;(17, 18);1;2624
24;0.625;MoveWest;(17, 17);MoveWest;(16, 18);1;2625
24;0.625;MoveWest;(17, 17);;(16, 18);1;2626
24;0.625;MoveWest;(17, 17);MoveWest;(15, 18);1;2627
24;0.625;MoveWest;(17, 17);;(15, 18);1;2628
24;0.625;MoveWest;(17, 17);MoveNorth;(15, 17);1;2629
24;0.625;MoveWest;(17, 17);;(15, 17);1;2630
24;0.625;MoveWest;(17, 17);;(15, 17);1;2631
24;0.625;MoveWest;(17, 17);MoveWest;(14, 17);1;2632
24;0.625;MoveWest;(17, 17);;(14, 17);1;2633
24;0.625;MoveWest;(17, 17);MoveWest;(14, 17);1;2634
24;0.625;MoveWest;(17, 17);MoveWest;(14, 17);1;2635
24;0.625;MoveWest;(17, 17);MoveWest;(14, 17);1;2636
24;0.625;MoveWest;(17, 17);MoveWest;(14, 17);1;2637
24;0.625;MoveWest;(16, 17);MoveWest;(14, 17);1;2638
24;0.625;MoveWest;(16, 17);MoveWest;(13, 17);1;2639
24;0.625;MoveWest;(16, 17);MoveWest;(12, 17);1;2640
24;0.625;MoveWest;(16, 17);MoveWest;(11, 17);1;2641
24;0.625;MoveWest;(16, 17);;(11, 17);1;2642
24;0.625;MoveWest;(16, 17);MoveWest;(10, 17);1;2643
24;0.625;MoveWest;(16, 17);;(10, 17);1;2644
24;0.625;MoveWest;(16, 17);MoveWest;(9, 17);1;2645
24;0.625;MoveWest;(16, 17);MoveWest;(8, 17);1;2646
24;0.625;MoveWest;(16, 17);;(8, 17);1;2647
24;0.625;MoveWest;(16, 17);MoveWest;(8, 17);1;2648
24;0.625;MoveWest;(16, 17);MoveWest;(8, 17);1;2649
24;0.625;MoveWest;(16, 17);MoveWest;(8, 17);1;2650
24;0.625;MoveWest;(16, 17);MoveWest;(8, 17);1;2651
24;0.625;MoveWest;(15, 17);MoveWest;(8, 17);1;2652
24;0.625;MoveWest;(15, 17);MoveWest;(7, 17);1;2653
24;0.625;MoveWest;(15, 17);MoveWest;(7, 17);1;2654
24;0.625;MoveWest;(15, 17);MoveWest;(7, 17);1;2655
24;0.625;MoveWest;(15, 17);MoveWest;(7, 17);1;2656
24;0.625;MoveWest;(15, 17);MoveWest;(7, 17);1;2657
24;0.625;MoveWest;(15, 17);MoveWest;(7, 17);1;2658
24;0.625;MoveWest;(15, 17);MoveWest;(6, 17);1;2659
24;0.625;MoveWest;(15, 17);MoveSouth;(6, 17);1;2660
24;0.625;MoveWest;(14, 17);MoveSouth;(6, 17);1;2661
24;0.625;MoveWest;(14, 17);MoveSouth;(6, 17);1;2662
24;0.625;MoveWest;(14, 17);MoveSouth;(6, 17);1;2663
24;0.625;MoveWest;(14, 17);MoveSouth;(6, 17);1;2664
24;0.625;MoveWest;(14, 17);MoveSouth;(6, 18);1;2665
24;0.625;MoveWest;(14, 17);MoveWest;(5, 18);1;2666
24;0.625;MoveWest;(14, 17);;(5, 18);1;2667
24;0.625;MoveWest;(14, 17);;(5, 18);1;2668
24;0.625;MoveWest;(14, 17);;(5, 18);1;2669
24;0.625;MoveWest;(14, 17);;(5, 18);1;2670
24;0.625;MoveWest;(14, 17);;(5, 18);1;2671
