score;completeness;rescuebot_action;rescuebot_location;aral_action;aral_location;world_nr;tick_nr
9;0.375;;(10, 3);;(19, 12);1;24608
9;0.375;;(10, 3);;(19, 12);1;24609
9;0.375;;(10, 3);;(19, 12);1;24610
9;0.375;;(10, 3);;(19, 12);1;24611
9;0.375;;(10, 3);;(19, 12);1;24612
9;0.375;;(10, 3);;(19, 12);1;24613
9;0.375;;(10, 3);;(19, 12);1;24614
9;0.375;;(10, 3);;(19, 12);1;24615
9;0.375;;(10, 3);;(19, 12);1;24616
9;0.375;;(10, 3);;(19, 12);1;24617
9;0.375;;(10, 3);;(19, 12);1;24618
9;0.375;;(10, 3);;(19, 12);1;24619
9;0.375;;(10, 3);;(19, 12);1;24620
9;0.375;;(10, 3);;(19, 12);1;24621
9;0.375;;(10, 3);;(19, 12);1;24622
9;0.375;;(10, 3);;(19, 12);1;24623
9;0.375;;(10, 3);;(19, 12);1;24624
9;0.375;;(10, 3);;(19, 12);1;24625
9;0.375;;(10, 3);;(19, 12);1;24626
9;0.375;;(10, 3);;(19, 12);1;24627
9;0.375;;(10, 3);;(19, 12);1;24628
9;0.375;;(10, 3);;(19, 12);1;24629
9;0.375;;(10, 3);;(19, 12);1;24630
9;0.375;;(10, 3);;(19, 12);1;24631
9;0.375;;(10, 3);;(19, 12);1;24632
9;0.375;;(10, 3);;(19, 12);1;24633
9;0.375;;(10, 3);;(19, 12);1;24634
9;0.375;;(10, 3);;(19, 12);1;24635
9;0.375;;(10, 3);;(19, 12);1;24636
9;0.375;;(10, 3);;(19, 12);1;24637
9;0.375;;(10, 3);;(19, 12);1;24638
9;0.375;;(10, 3);;(19, 12);1;24639
9;0.375;;(10, 3);;(19, 12);1;24640
9;0.375;;(10, 3);;(19, 12);1;24641
9;0.375;;(10, 3);;(19, 12);1;24642
9;0.375;;(10, 3);;(19, 12);1;24643
9;0.375;;(10, 3);;(19, 12);1;24644
9;0.375;;(10, 3);;(19, 12);1;24645
9;0.375;;(10, 3);;(19, 12);1;24646
9;0.375;;(10, 3);;(19, 12);1;24647
9;0.375;;(10, 3);;(19, 12);1;24648
9;0.375;;(10, 3);;(19, 12);1;24649
9;0.375;;(10, 3);;(19, 12);1;24650
9;0.375;;(10, 3);;(19, 12);1;24651
9;0.375;;(10, 3);;(19, 12);1;24652
9;0.375;;(10, 3);;(19, 12);1;24653
9;0.375;;(10, 3);;(19, 12);1;24654
9;0.375;;(10, 3);;(19, 12);1;24655
9;0.375;;(10, 3);;(19, 12);1;24656
9;0.375;;(10, 3);;(19, 12);1;24657
9;0.375;;(10, 3);;(19, 12);1;24658
9;0.375;;(10, 3);;(19, 12);1;24659
9;0.375;;(10, 3);;(19, 12);1;24660
9;0.375;;(10, 3);;(19, 12);1;24661
9;0.375;;(10, 3);;(19, 12);1;24662
9;0.375;;(10, 3);;(19, 12);1;24663
9;0.375;;(10, 3);;(19, 12);1;24664
9;0.375;;(10, 3);;(19, 12);1;24665
9;0.375;;(10, 3);;(19, 12);1;24666
9;0.375;;(10, 3);;(19, 12);1;24667
9;0.375;;(10, 3);;(19, 12);1;24668
9;0.375;;(10, 3);;(19, 12);1;24669
9;0.375;;(10, 3);;(19, 12);1;24670
9;0.375;;(10, 3);;(19, 12);1;24671
9;0.375;;(10, 3);;(19, 12);1;24672
9;0.375;;(10, 3);;(19, 12);1;24673
9;0.375;;(10, 3);;(19, 12);1;24674
9;0.375;;(10, 3);;(19, 12);1;24675
9;0.375;;(10, 3);;(19, 12);1;24676
9;0.375;;(10, 3);;(19, 12);1;24677
9;0.375;;(10, 3);;(19, 12);1;24678
9;0.375;;(10, 3);;(19, 12);1;24679
9;0.375;;(10, 3);;(19, 12);1;24680
9;0.375;;(10, 3);;(19, 12);1;24681
9;0.375;;(10, 3);;(19, 12);1;24682
9;0.375;;(10, 3);;(19, 12);1;24683
9;0.375;;(10, 3);;(19, 12);1;24684
9;0.375;;(10, 3);;(19, 12);1;24685
9;0.375;;(10, 3);;(19, 12);1;24686
9;0.375;;(10, 3);;(19, 12);1;24687
9;0.375;;(10, 3);;(19, 12);1;24688
9;0.375;;(10, 3);;(19, 12);1;24689
9;0.375;;(10, 3);;(19, 12);1;24690
9;0.375;;(10, 3);;(19, 12);1;24691
9;0.375;;(10, 3);;(19, 12);1;24692
9;0.375;;(10, 3);;(19, 12);1;24693
9;0.375;;(10, 3);;(19, 12);1;24694
9;0.375;;(10, 3);;(19, 12);1;24695
9;0.375;;(10, 3);;(19, 12);1;24696
9;0.375;;(10, 3);;(19, 12);1;24697
9;0.375;;(10, 3);;(19, 12);1;24698
9;0.375;;(10, 3);;(19, 12);1;24699
9;0.375;;(10, 3);;(19, 12);1;24700
9;0.375;;(10, 3);;(19, 12);1;24701
9;0.375;;(10, 3);;(19, 12);1;24702
9;0.375;;(10, 3);;(19, 12);1;24703
9;0.375;;(10, 3);;(19, 12);1;24704
9;0.375;;(10, 3);;(19, 12);1;24705
9;0.375;;(10, 3);;(19, 12);1;24706
9;0.375;;(10, 3);;(19, 12);1;24707
9;0.375;;(10, 3);;(19, 12);1;24708
9;0.375;;(10, 3);;(19, 12);1;24709
9;0.375;;(10, 3);;(19, 12);1;24710
9;0.375;;(10, 3);;(19, 12);1;24711
9;0.375;;(10, 3);;(19, 12);1;24712
9;0.375;;(10, 3);;(19, 12);1;24713
9;0.375;;(10, 3);;(19, 12);1;24714
9;0.375;;(10, 3);;(19, 12);1;24715
9;0.375;;(10, 3);;(19, 12);1;24716
9;0.375;;(10, 3);;(19, 12);1;24717
9;0.375;;(10, 3);;(19, 12);1;24718
9;0.375;;(10, 3);;(19, 12);1;24719
9;0.375;;(10, 3);;(19, 12);1;24720
9;0.375;;(10, 3);;(19, 12);1;24721
9;0.375;;(10, 3);;(19, 12);1;24722
9;0.375;;(10, 3);;(19, 12);1;24723
9;0.375;;(10, 3);;(19, 12);1;24724
9;0.375;;(10, 3);;(19, 12);1;24725
9;0.375;;(10, 3);;(19, 12);1;24726
9;0.375;;(10, 3);;(19, 12);1;24727
9;0.375;;(10, 3);;(19, 12);1;24728
9;0.375;;(10, 3);;(19, 12);1;24729
9;0.375;;(10, 3);;(19, 12);1;24730
9;0.375;;(10, 3);;(19, 12);1;24731
9;0.375;;(10, 3);;(19, 12);1;24732
9;0.375;;(10, 3);;(19, 12);1;24733
9;0.375;;(10, 3);;(19, 12);1;24734
9;0.375;;(10, 3);;(19, 12);1;24735
9;0.375;;(10, 3);;(19, 12);1;24736
9;0.375;;(10, 3);;(19, 12);1;24737
9;0.375;;(10, 3);;(19, 12);1;24738
9;0.375;;(10, 3);;(19, 12);1;24739
9;0.375;;(10, 3);;(19, 12);1;24740
9;0.375;;(10, 3);;(19, 12);1;24741
9;0.375;;(10, 3);;(19, 12);1;24742
9;0.375;;(10, 3);;(19, 12);1;24743
9;0.375;;(10, 3);;(19, 12);1;24744
9;0.375;;(10, 3);;(19, 12);1;24745
9;0.375;;(10, 3);;(19, 12);1;24746
9;0.375;;(10, 3);;(19, 12);1;24747
9;0.375;;(10, 3);;(19, 12);1;24748
9;0.375;;(10, 3);;(19, 12);1;24749
9;0.375;;(10, 3);;(19, 12);1;24750
9;0.375;;(10, 3);;(19, 12);1;24751
9;0.375;;(10, 3);;(19, 12);1;24752
9;0.375;;(10, 3);;(19, 12);1;24753
9;0.375;;(10, 3);;(19, 12);1;24754
9;0.375;;(10, 3);;(19, 12);1;24755
9;0.375;;(10, 3);;(19, 12);1;24756
9;0.375;;(10, 3);;(19, 12);1;24757
9;0.375;;(10, 3);;(19, 12);1;24758
9;0.375;;(10, 3);;(19, 12);1;24759
9;0.375;;(10, 3);;(19, 12);1;24760
9;0.375;;(10, 3);;(19, 12);1;24761
9;0.375;;(10, 3);;(19, 12);1;24762
9;0.375;;(10, 3);;(19, 12);1;24763
9;0.375;;(10, 3);;(19, 12);1;24764
9;0.375;;(10, 3);;(19, 12);1;24765
9;0.375;;(10, 3);;(19, 12);1;24766
9;0.375;;(10, 3);;(19, 12);1;24767
9;0.375;;(10, 3);;(19, 12);1;24768
9;0.375;;(10, 3);;(19, 12);1;24769
9;0.375;;(10, 3);;(19, 12);1;24770
9;0.375;;(10, 3);;(19, 12);1;24771
9;0.375;;(10, 3);;(19, 12);1;24772
9;0.375;;(10, 3);;(19, 12);1;24773
9;0.375;;(10, 3);;(19, 12);1;24774
9;0.375;;(10, 3);;(19, 12);1;24775
9;0.375;;(10, 3);;(19, 12);1;24776
9;0.375;;(10, 3);;(19, 12);1;24777
9;0.375;;(10, 3);;(19, 12);1;24778
9;0.375;;(10, 3);;(19, 12);1;24779
9;0.375;;(10, 3);;(19, 12);1;24780
9;0.375;;(10, 3);;(19, 12);1;24781
9;0.375;;(10, 3);;(19, 12);1;24782
9;0.375;;(10, 3);;(19, 12);1;24783
9;0.375;;(10, 3);;(19, 12);1;24784
9;0.375;;(10, 3);;(19, 12);1;24785
9;0.375;;(10, 3);;(19, 12);1;24786
9;0.375;;(10, 3);;(19, 12);1;24787
9;0.375;;(10, 3);;(19, 12);1;24788
9;0.375;;(10, 3);;(19, 12);1;24789
9;0.375;;(10, 3);;(19, 12);1;24790
9;0.375;;(10, 3);;(19, 12);1;24791
9;0.375;;(10, 3);;(19, 12);1;24792
9;0.375;;(10, 3);;(19, 12);1;24793
9;0.375;;(10, 3);;(19, 12);1;24794
9;0.375;;(10, 3);;(19, 12);1;24795
9;0.375;;(10, 3);;(19, 12);1;24796
9;0.375;;(10, 3);;(19, 12);1;24797
9;0.375;;(10, 3);;(19, 12);1;24798
9;0.375;;(10, 3);;(19, 12);1;24799
9;0.375;;(10, 3);;(19, 12);1;24800
9;0.375;;(10, 3);;(19, 12);1;24801
9;0.375;;(10, 3);;(19, 12);1;24802
9;0.375;;(10, 3);;(19, 12);1;24803
9;0.375;;(10, 3);;(19, 12);1;24804
9;0.375;;(10, 3);;(19, 12);1;24805
9;0.375;;(10, 3);;(19, 12);1;24806
9;0.375;;(10, 3);;(19, 12);1;24807
9;0.375;;(10, 3);;(19, 12);1;24808
9;0.375;;(10, 3);;(19, 12);1;24809
9;0.375;;(10, 3);;(19, 12);1;24810
9;0.375;;(10, 3);;(19, 12);1;24811
9;0.375;;(10, 3);;(19, 12);1;24812
9;0.375;;(10, 3);;(19, 12);1;24813
9;0.375;;(10, 3);;(19, 12);1;24814
9;0.375;;(10, 3);;(19, 12);1;24815
9;0.375;;(10, 3);;(19, 12);1;24816
9;0.375;;(10, 3);;(19, 12);1;24817
9;0.375;;(10, 3);;(19, 12);1;24818
9;0.375;;(10, 3);;(19, 12);1;24819
9;0.375;;(10, 3);;(19, 12);1;24820
9;0.375;;(10, 3);;(19, 12);1;24821
9;0.375;;(10, 3);;(19, 12);1;24822
9;0.375;;(10, 3);;(19, 12);1;24823
9;0.375;;(10, 3);;(19, 12);1;24824
9;0.375;;(10, 3);;(19, 12);1;24825
9;0.375;;(10, 3);;(19, 12);1;24826
9;0.375;;(10, 3);;(19, 12);1;24827
9;0.375;;(10, 3);;(19, 12);1;24828
9;0.375;;(10, 3);;(19, 12);1;24829
9;0.375;;(10, 3);;(19, 12);1;24830
9;0.375;;(10, 3);;(19, 12);1;24831
9;0.375;;(10, 3);;(19, 12);1;24832
9;0.375;;(10, 3);;(19, 12);1;24833
9;0.375;;(10, 3);;(19, 12);1;24834
9;0.375;;(10, 3);;(19, 12);1;24835
9;0.375;;(10, 3);;(19, 12);1;24836
9;0.375;;(10, 3);;(19, 12);1;24837
9;0.375;;(10, 3);;(19, 12);1;24838
9;0.375;;(10, 3);;(19, 12);1;24839
9;0.375;;(10, 3);;(19, 12);1;24840
9;0.375;;(10, 3);;(19, 12);1;24841
9;0.375;;(10, 3);;(19, 12);1;24842
9;0.375;;(10, 3);;(19, 12);1;24843
9;0.375;;(10, 3);;(19, 12);1;24844
9;0.375;;(10, 3);;(19, 12);1;24845
9;0.375;;(10, 3);;(19, 12);1;24846
9;0.375;;(10, 3);;(19, 12);1;24847
9;0.375;;(10, 3);;(19, 12);1;24848
9;0.375;;(10, 3);;(19, 12);1;24849
9;0.375;;(10, 3);;(19, 12);1;24850
9;0.375;;(10, 3);;(19, 12);1;24851
9;0.375;;(10, 3);;(19, 12);1;24852
9;0.375;;(10, 3);;(19, 12);1;24853
9;0.375;;(10, 3);;(19, 12);1;24854
9;0.375;;(10, 3);;(19, 12);1;24855
9;0.375;;(10, 3);;(19, 12);1;24856
9;0.375;;(10, 3);;(19, 12);1;24857
9;0.375;;(10, 3);;(19, 12);1;24858
9;0.375;;(10, 3);;(19, 12);1;24859
9;0.375;;(10, 3);;(19, 12);1;24860
9;0.375;;(10, 3);;(19, 12);1;24861
9;0.375;;(10, 3);;(19, 12);1;24862
9;0.375;;(10, 3);;(19, 12);1;24863
9;0.375;;(10, 3);;(19, 12);1;24864
9;0.375;;(10, 3);;(19, 12);1;24865
9;0.375;;(10, 3);;(19, 12);1;24866
9;0.375;;(10, 3);;(19, 12);1;24867
9;0.375;;(10, 3);;(19, 12);1;24868
9;0.375;;(10, 3);;(19, 12);1;24869
9;0.375;;(10, 3);;(19, 12);1;24870
9;0.375;;(10, 3);;(19, 12);1;24871
9;0.375;;(10, 3);;(19, 12);1;24872
9;0.375;;(10, 3);;(19, 12);1;24873
9;0.375;;(10, 3);;(19, 12);1;24874
9;0.375;;(10, 3);;(19, 12);1;24875
9;0.375;;(10, 3);;(19, 12);1;24876
9;0.375;;(10, 3);;(19, 12);1;24877
9;0.375;;(10, 3);;(19, 12);1;24878
9;0.375;;(10, 3);;(19, 12);1;24879
9;0.375;;(10, 3);;(19, 12);1;24880
9;0.375;;(10, 3);;(19, 12);1;24881
9;0.375;;(10, 3);;(19, 12);1;24882
9;0.375;;(10, 3);;(19, 12);1;24883
9;0.375;;(10, 3);;(19, 12);1;24884
9;0.375;;(10, 3);;(19, 12);1;24885
9;0.375;;(10, 3);;(19, 12);1;24886
9;0.375;;(10, 3);;(19, 12);1;24887
9;0.375;;(10, 3);;(19, 12);1;24888
9;0.375;;(10, 3);;(19, 12);1;24889
9;0.375;;(10, 3);;(19, 12);1;24890
9;0.375;;(10, 3);;(19, 12);1;24891
9;0.375;;(10, 3);;(19, 12);1;24892
9;0.375;;(10, 3);;(19, 12);1;24893
9;0.375;;(10, 3);;(19, 12);1;24894
9;0.375;;(10, 3);;(19, 12);1;24895
9;0.375;;(10, 3);;(19, 12);1;24896
9;0.375;;(10, 3);;(19, 12);1;24897
9;0.375;;(10, 3);;(19, 12);1;24898
9;0.375;;(10, 3);;(19, 12);1;24899
9;0.375;;(10, 3);;(19, 12);1;24900
9;0.375;;(10, 3);;(19, 12);1;24901
9;0.375;;(10, 3);;(19, 12);1;24902
9;0.375;;(10, 3);;(19, 12);1;24903
9;0.375;;(10, 3);;(19, 12);1;24904
9;0.375;;(10, 3);;(19, 12);1;24905
9;0.375;;(10, 3);;(19, 12);1;24906
9;0.375;;(10, 3);;(19, 12);1;24907
9;0.375;;(10, 3);;(19, 12);1;24908
9;0.375;;(10, 3);;(19, 12);1;24909
9;0.375;;(10, 3);;(19, 12);1;24910
9;0.375;;(10, 3);;(19, 12);1;24911
9;0.375;;(10, 3);;(19, 12);1;24912
9;0.375;;(10, 3);;(19, 12);1;24913
9;0.375;;(10, 3);;(19, 12);1;24914
9;0.375;;(10, 3);;(19, 12);1;24915
9;0.375;;(10, 3);;(19, 12);1;24916
9;0.375;;(10, 3);;(19, 12);1;24917
9;0.375;;(10, 3);;(19, 12);1;24918
9;0.375;;(10, 3);;(19, 12);1;24919
9;0.375;;(10, 3);;(19, 12);1;24920
9;0.375;;(10, 3);;(19, 12);1;24921
9;0.375;;(10, 3);;(19, 12);1;24922
9;0.375;;(10, 3);;(19, 12);1;24923
9;0.375;;(10, 3);;(19, 12);1;24924
9;0.375;;(10, 3);;(19, 12);1;24925
9;0.375;;(10, 3);;(19, 12);1;24926
9;0.375;;(10, 3);;(19, 12);1;24927
9;0.375;;(10, 3);;(19, 12);1;24928
9;0.375;;(10, 3);;(19, 12);1;24929
9;0.375;;(10, 3);;(19, 12);1;24930
9;0.375;;(10, 3);;(19, 12);1;24931
9;0.375;;(10, 3);;(19, 12);1;24932
9;0.375;;(10, 3);;(19, 12);1;24933
9;0.375;;(10, 3);;(19, 12);1;24934
9;0.375;;(10, 3);;(19, 12);1;24935
9;0.375;;(10, 3);;(19, 12);1;24936
9;0.375;;(10, 3);;(19, 12);1;24937
9;0.375;;(10, 3);;(19, 12);1;24938
9;0.375;;(10, 3);;(19, 12);1;24939
9;0.375;;(10, 3);;(19, 12);1;24940
9;0.375;;(10, 3);;(19, 12);1;24941
9;0.375;;(10, 3);;(19, 12);1;24942
9;0.375;;(10, 3);;(19, 12);1;24943
9;0.375;;(10, 3);;(19, 12);1;24944
9;0.375;;(10, 3);;(19, 12);1;24945
9;0.375;;(10, 3);;(19, 12);1;24946
9;0.375;;(10, 3);;(19, 12);1;24947
9;0.375;;(10, 3);;(19, 12);1;24948
9;0.375;;(10, 3);;(19, 12);1;24949
9;0.375;;(10, 3);;(19, 12);1;24950
9;0.375;;(10, 3);;(19, 12);1;24951
9;0.375;;(10, 3);;(19, 12);1;24952
9;0.375;;(10, 3);;(19, 12);1;24953
9;0.375;;(10, 3);;(19, 12);1;24954
9;0.375;;(10, 3);;(19, 12);1;24955
9;0.375;;(10, 3);;(19, 12);1;24956
9;0.375;;(10, 3);;(19, 12);1;24957
9;0.375;;(10, 3);;(19, 12);1;24958
9;0.375;;(10, 3);;(19, 12);1;24959
9;0.375;;(10, 3);;(19, 12);1;24960
9;0.375;;(10, 3);;(19, 12);1;24961
9;0.375;;(10, 3);;(19, 12);1;24962
9;0.375;;(10, 3);;(19, 12);1;24963
9;0.375;;(10, 3);;(19, 12);1;24964
9;0.375;;(10, 3);;(19, 12);1;24965
9;0.375;;(10, 3);;(19, 12);1;24966
9;0.375;;(10, 3);;(19, 12);1;24967
9;0.375;;(10, 3);;(19, 12);1;24968
9;0.375;;(10, 3);;(19, 12);1;24969
9;0.375;;(10, 3);;(19, 12);1;24970
9;0.375;;(10, 3);;(19, 12);1;24971
9;0.375;;(10, 3);;(19, 12);1;24972
9;0.375;;(10, 3);;(19, 12);1;24973
9;0.375;;(10, 3);;(19, 12);1;24974
9;0.375;;(10, 3);;(19, 12);1;24975
9;0.375;;(10, 3);;(19, 12);1;24976
9;0.375;;(10, 3);;(19, 12);1;24977
9;0.375;;(10, 3);;(19, 12);1;24978
9;0.375;;(10, 3);;(19, 12);1;24979
9;0.375;;(10, 3);;(19, 12);1;24980
9;0.375;;(10, 3);;(19, 12);1;24981
9;0.375;;(10, 3);;(19, 12);1;24982
9;0.375;;(10, 3);;(19, 12);1;24983
9;0.375;;(10, 3);;(19, 12);1;24984
9;0.375;;(10, 3);;(19, 12);1;24985
9;0.375;;(10, 3);;(19, 12);1;24986
9;0.375;;(10, 3);;(19, 12);1;24987
9;0.375;;(10, 3);;(19, 12);1;24988
9;0.375;;(10, 3);;(19, 12);1;24989
9;0.375;;(10, 3);;(19, 12);1;24990
9;0.375;;(10, 3);;(19, 12);1;24991
9;0.375;;(10, 3);;(19, 12);1;24992
9;0.375;;(10, 3);;(19, 12);1;24993
9;0.375;;(10, 3);;(19, 12);1;24994
9;0.375;;(10, 3);;(19, 12);1;24995
9;0.375;;(10, 3);;(19, 12);1;24996
9;0.375;;(10, 3);;(19, 12);1;24997
9;0.375;;(10, 3);;(19, 12);1;24998
9;0.375;;(10, 3);;(19, 12);1;24999
9;0.375;;(10, 3);;(19, 12);1;25000
9;0.375;;(10, 3);;(19, 12);1;25001
9;0.375;;(10, 3);;(19, 12);1;25002
9;0.375;;(10, 3);;(19, 12);1;25003
9;0.375;;(10, 3);;(19, 12);1;25004
9;0.375;;(10, 3);;(19, 12);1;25005
9;0.375;;(10, 3);;(19, 12);1;25006
9;0.375;;(10, 3);;(19, 12);1;25007
9;0.375;;(10, 3);;(19, 12);1;25008
9;0.375;;(10, 3);;(19, 12);1;25009
9;0.375;;(10, 3);;(19, 12);1;25010
9;0.375;;(10, 3);;(19, 12);1;25011
9;0.375;;(10, 3);;(19, 12);1;25012
9;0.375;;(10, 3);;(19, 12);1;25013
9;0.375;;(10, 3);;(19, 12);1;25014
9;0.375;;(10, 3);;(19, 12);1;25015
9;0.375;;(10, 3);;(19, 12);1;25016
9;0.375;;(10, 3);;(19, 12);1;25017
9;0.375;;(10, 3);;(19, 12);1;25018
9;0.375;;(10, 3);;(19, 12);1;25019
9;0.375;;(10, 3);;(19, 12);1;25020
9;0.375;;(10, 3);;(19, 12);1;25021
9;0.375;;(10, 3);;(19, 12);1;25022
9;0.375;;(10, 3);;(19, 12);1;25023
9;0.375;;(10, 3);;(19, 12);1;25024
9;0.375;;(10, 3);;(19, 12);1;25025
9;0.375;;(10, 3);;(19, 12);1;25026
9;0.375;;(10, 3);;(19, 12);1;25027
9;0.375;;(10, 3);;(19, 12);1;25028
9;0.375;;(10, 3);;(19, 12);1;25029
9;0.375;;(10, 3);;(19, 12);1;25030
9;0.375;;(10, 3);;(19, 12);1;25031
9;0.375;;(10, 3);;(19, 12);1;25032
9;0.375;;(10, 3);;(19, 12);1;25033
9;0.375;;(10, 3);;(19, 12);1;25034
9;0.375;;(10, 3);;(19, 12);1;25035
9;0.375;;(10, 3);;(19, 12);1;25036
9;0.375;;(10, 3);;(19, 12);1;25037
9;0.375;;(10, 3);;(19, 12);1;25038
9;0.375;;(10, 3);;(19, 12);1;25039
9;0.375;;(10, 3);;(19, 12);1;25040
9;0.375;;(10, 3);;(19, 12);1;25041
9;0.375;;(10, 3);;(19, 12);1;25042
9;0.375;;(10, 3);;(19, 12);1;25043
9;0.375;;(10, 3);;(19, 12);1;25044
9;0.375;;(10, 3);;(19, 12);1;25045
9;0.375;;(10, 3);;(19, 12);1;25046
9;0.375;;(10, 3);;(19, 12);1;25047
9;0.375;;(10, 3);;(19, 12);1;25048
9;0.375;;(10, 3);;(19, 12);1;25049
9;0.375;;(10, 3);;(19, 12);1;25050
9;0.375;;(10, 3);;(19, 12);1;25051
9;0.375;;(10, 3);;(19, 12);1;25052
9;0.375;;(10, 3);;(19, 12);1;25053
9;0.375;;(10, 3);;(19, 12);1;25054
9;0.375;;(10, 3);;(19, 12);1;25055
9;0.375;;(10, 3);;(19, 12);1;25056
9;0.375;;(10, 3);;(19, 12);1;25057
9;0.375;;(10, 3);;(19, 12);1;25058
9;0.375;;(10, 3);;(19, 12);1;25059
9;0.375;;(10, 3);;(19, 12);1;25060
9;0.375;;(10, 3);;(19, 12);1;25061
9;0.375;;(10, 3);;(19, 12);1;25062
9;0.375;;(10, 3);;(19, 12);1;25063
9;0.375;;(10, 3);;(19, 12);1;25064
9;0.375;;(10, 3);;(19, 12);1;25065
9;0.375;;(10, 3);;(19, 12);1;25066
9;0.375;;(10, 3);;(19, 12);1;25067
9;0.375;;(10, 3);;(19, 12);1;25068
9;0.375;;(10, 3);;(19, 12);1;25069
9;0.375;;(10, 3);;(19, 12);1;25070
9;0.375;;(10, 3);;(19, 12);1;25071
9;0.375;;(10, 3);;(19, 12);1;25072
9;0.375;;(10, 3);;(19, 12);1;25073
9;0.375;;(10, 3);;(19, 12);1;25074
9;0.375;;(10, 3);;(19, 12);1;25075
9;0.375;;(10, 3);;(19, 12);1;25076
9;0.375;;(10, 3);;(19, 12);1;25077
9;0.375;;(10, 3);;(19, 12);1;25078
9;0.375;;(10, 3);;(19, 12);1;25079
9;0.375;;(10, 3);;(19, 12);1;25080
9;0.375;;(10, 3);;(19, 12);1;25081
9;0.375;;(10, 3);;(19, 12);1;25082
9;0.375;;(10, 3);;(19, 12);1;25083
9;0.375;;(10, 3);;(19, 12);1;25084
9;0.375;;(10, 3);;(19, 12);1;25085
9;0.375;;(10, 3);;(19, 12);1;25086
9;0.375;;(10, 3);;(19, 12);1;25087
9;0.375;;(10, 3);;(19, 12);1;25088
9;0.375;;(10, 3);;(19, 12);1;25089
9;0.375;;(10, 3);;(19, 12);1;25090
9;0.375;;(10, 3);;(19, 12);1;25091
9;0.375;;(10, 3);;(19, 12);1;25092
9;0.375;;(10, 3);;(19, 12);1;25093
9;0.375;;(10, 3);;(19, 12);1;25094
9;0.375;;(10, 3);;(19, 12);1;25095
9;0.375;;(10, 3);;(19, 12);1;25096
9;0.375;;(10, 3);;(19, 12);1;25097
9;0.375;;(10, 3);;(19, 12);1;25098
9;0.375;;(10, 3);;(19, 12);1;25099
9;0.375;;(10, 3);;(19, 12);1;25100
9;0.375;;(10, 3);;(19, 12);1;25101
9;0.375;;(10, 3);;(19, 12);1;25102
9;0.375;;(10, 3);;(19, 12);1;25103
9;0.375;;(10, 3);;(19, 12);1;25104
9;0.375;;(10, 3);;(19, 12);1;25105
9;0.375;;(10, 3);;(19, 12);1;25106
9;0.375;;(10, 3);;(19, 12);1;25107
9;0.375;;(10, 3);;(19, 12);1;25108
9;0.375;;(10, 3);;(19, 12);1;25109
9;0.375;;(10, 3);;(19, 12);1;25110
9;0.375;;(10, 3);;(19, 12);1;25111
9;0.375;;(10, 3);;(19, 12);1;25112
9;0.375;;(10, 3);;(19, 12);1;25113
9;0.375;;(10, 3);;(19, 12);1;25114
9;0.375;;(10, 3);;(19, 12);1;25115
9;0.375;;(10, 3);;(19, 12);1;25116
9;0.375;;(10, 3);;(19, 12);1;25117
9;0.375;;(10, 3);;(19, 12);1;25118
9;0.375;;(10, 3);;(19, 12);1;25119
9;0.375;;(10, 3);;(19, 12);1;25120
9;0.375;;(10, 3);;(19, 12);1;25121
9;0.375;;(10, 3);;(19, 12);1;25122
9;0.375;;(10, 3);;(19, 12);1;25123
9;0.375;;(10, 3);;(19, 12);1;25124
9;0.375;;(10, 3);;(19, 12);1;25125
9;0.375;;(10, 3);;(19, 12);1;25126
9;0.375;;(10, 3);;(19, 12);1;25127
9;0.375;;(10, 3);;(19, 12);1;25128
9;0.375;;(10, 3);;(19, 12);1;25129
9;0.375;;(10, 3);;(19, 12);1;25130
9;0.375;;(10, 3);;(19, 12);1;25131
9;0.375;;(10, 3);;(19, 12);1;25132
9;0.375;;(10, 3);;(19, 12);1;25133
9;0.375;;(10, 3);;(19, 12);1;25134
9;0.375;;(10, 3);;(19, 12);1;25135
9;0.375;;(10, 3);;(19, 12);1;25136
9;0.375;;(10, 3);;(19, 12);1;25137
9;0.375;;(10, 3);;(19, 12);1;25138
9;0.375;;(10, 3);;(19, 12);1;25139
9;0.375;;(10, 3);;(19, 12);1;25140
9;0.375;;(10, 3);;(19, 12);1;25141
9;0.375;;(10, 3);;(19, 12);1;25142
9;0.375;;(10, 3);;(19, 12);1;25143
9;0.375;;(10, 3);;(19, 12);1;25144
9;0.375;;(10, 3);;(19, 12);1;25145
9;0.375;;(10, 3);;(19, 12);1;25146
9;0.375;;(10, 3);;(19, 12);1;25147
9;0.375;;(10, 3);;(19, 12);1;25148
9;0.375;;(10, 3);;(19, 12);1;25149
9;0.375;;(10, 3);;(19, 12);1;25150
9;0.375;;(10, 3);;(19, 12);1;25151
9;0.375;;(10, 3);;(19, 12);1;25152
9;0.375;;(10, 3);;(19, 12);1;25153
9;0.375;;(10, 3);;(19, 12);1;25154
9;0.375;;(10, 3);;(19, 12);1;25155
9;0.375;;(10, 3);;(19, 12);1;25156
9;0.375;;(10, 3);;(19, 12);1;25157
9;0.375;;(10, 3);;(19, 12);1;25158
9;0.375;;(10, 3);;(19, 12);1;25159
9;0.375;;(10, 3);;(19, 12);1;25160
9;0.375;;(10, 3);;(19, 12);1;25161
9;0.375;;(10, 3);;(19, 12);1;25162
9;0.375;;(10, 3);;(19, 12);1;25163
9;0.375;;(10, 3);;(19, 12);1;25164
9;0.375;;(10, 3);;(19, 12);1;25165
